transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,device_id,ip_address,merchant_id,channel,customer_age,customer_occupation,transaction_duration,login_attempts,account_balance,previous_transaction_date,transaction_hour,day_of_week,anomaly_score,fraud_flag,llm_explanation
TX002375,AC00500,129.62,07-06-2023 16:47,Credit,San Jose,D000179,37.143.57.20,M070,ATM,23,Student,124,1,620.28,11-04-2024 08:06,16,2,0.17131809,0,
TX002383,AC00119,761.73,09-11-2023 17:15,Debit,Columbus,D000191,89.6.100.149,M075,ATM,19,Student,27,1,151.28,11-04-2024 08:09,17,3,0.072261795,0,
TX002386,AC00075,64.12,08-10-2023 17:12,Credit,Indianapolis,D000013,218.238.171.184,M097,Branch,57,Doctor,222,1,1029.09,11-04-2024 08:09,17,6,0.120075009,0,
TX002390,AC00079,301.39,07-04-2023 16:21,Credit,Denver,D000375,82.75.200.117,M050,Online,47,Doctor,104,1,10548.58,11-04-2024 08:07,16,4,0.159345878,0,
TX002393,AC00345,429.25,06-12-2023 16:26,Debit,Seattle,D000199,199.6.127.153,M090,Online,29,Engineer,107,1,5019.68,11-04-2024 08:08,16,2,0.171245646,0,
TX002394,AC00177,138.54,01-03-2023 17:56,Credit,Austin,D000022,195.237.152.198,M028,Branch,60,Engineer,93,1,8274.77,11-04-2024 08:09,17,2,0.177422927,0,
TX002395,AC00165,33.03,08-10-2023 16:58,Debit,Washington,D000376,109.42.41.157,M019,Branch,21,Student,28,1,935.88,11-04-2024 08:09,16,6,0.118528365,0,
TX002397,AC00241,25.32,03-07-2023 17:49,Debit,Oklahoma City,D000422,9.230.41.239,M090,ATM,19,Student,25,1,1642.34,11-04-2024 08:09,17,0,0.084050193,0,
TX002398,AC00308,330.91,03-06-2023 17:25,Debit,Kansas City,D000005,184.185.209.72,M041,ATM,36,Engineer,28,1,6481.35,11-04-2024 08:11,17,5,0.166665398,0,
TX002399,AC00308,153.55,11-08-2023 17:53,Debit,Denver,D000438,168.55.35.243,M099,Online,37,Doctor,16,1,5619.91,11-04-2024 08:07,17,4,0.159123776,0,
TX002402,AC00073,953.17,10-12-2023 17:39,Debit,Raleigh,D000114,115.96.94.156,M024,Online,60,Retired,84,1,3506.11,11-04-2024 08:08,17,6,0.11350015,0,
TX002404,AC00111,1493,06-07-2023 17:05,Debit,Colorado Springs,D000344,136.162.111.135,M096,ATM,69,Retired,151,1,1619.16,11-04-2024 08:07,17,3,0.075578983,0,
TX002406,AC00103,385.35,10-03-2023 17:14,Debit,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13,11-04-2024 08:12,17,4,0.123482622,0,
TX002408,AC00194,352.03,06-08-2023 16:49,Credit,Phoenix,D000599,13.30.106.126,M001,Online,27,Student,219,1,4846.68,11-04-2024 08:11,16,6,0.127455421,0,
TX002411,AC00129,206.25,10-03-2023 16:22,Debit,Baltimore,D000045,157.47.114.20,M074,ATM,74,Retired,56,1,3651.07,11-04-2024 08:07,16,4,0.157799046,0,
TX002414,AC00019,489.31,04-03-2023 16:34,Debit,Louisville,D000293,156.235.3.171,M089,Branch,43,Engineer,36,1,5595.22,11-04-2024 08:12,16,5,0.170972108,0,
TX002417,AC00069,315.13,12-05-2023 16:04,Debit,Omaha,D000171,107.248.120.12,M045,Branch,30,Engineer,143,1,6570.94,11-04-2024 08:07,16,4,0.188738531,0,
TX002418,AC00046,28.38,10-03-2023 16:39,Debit,Tucson,D000202,30.92.249.132,M042,Branch,45,Doctor,260,1,8892.62,11-04-2024 08:09,16,4,0.122163118,0,
TX002421,AC00215,54.84,05-08-2023 16:48,Debit,Kansas City,D000140,186.54.68.246,M002,Online,52,Retired,124,1,3495.51,11-04-2024 08:11,16,5,0.181240388,0,
TX002422,AC00152,29.92,01-01-2024 16:25,Credit,Denver,D000672,167.95.191.52,M010,Online,68,Doctor,63,1,7855.01,11-04-2024 08:10,16,0,0.110088973,0,
TX002423,AC00306,133.06,02-03-2023 17:00,Debit,Las Vegas,D000616,106.244.1.47,M072,Online,35,Engineer,143,1,8843.44,11-04-2024 08:09,17,3,0.171936614,0,
TX002426,AC00306,468.32,06-08-2023 16:20,Debit,Fresno,D000200,203.245.215.62,M095,Online,69,Retired,152,1,4710.04,11-04-2024 08:06,16,6,0.143927726,0,
TX002427,AC00032,582.17,12-07-2023 16:02,Debit,Tucson,D000032,147.114.91.132,M093,Branch,57,Engineer,135,1,7310.83,11-04-2024 08:08,16,2,0.157014877,0,
TX002434,AC00078,157.56,04-11-2023 17:06,Debit,Indianapolis,D000550,63.82.133.139,M056,Branch,43,Doctor,159,1,7541.16,11-04-2024 08:07,17,5,0.177083704,0,
TX002436,AC00033,305.92,12-06-2023 16:42,Debit,El Paso,D000128,136.172.149.77,M057,ATM,72,Retired,88,1,1445.47,11-04-2024 08:08,16,0,0.10828879,0,
TX002437,AC00046,942.7,11-06-2023 16:24,Debit,Boston,D000565,1.198.76.182,M048,Online,35,Engineer,29,1,5141.32,11-04-2024 08:11,16,6,0.106247852,0,
TX002439,AC00432,537.71,04-04-2023 16:07,Credit,Mesa,D000073,146.69.70.214,M078,Online,19,Student,175,1,1806.08,11-04-2024 08:07,16,1,0.108334198,0,
TX002442,AC00004,61.62,10-09-2023 16:01,Debit,Miami,D000134,93.218.115.132,M066,Online,57,Doctor,19,1,8365.37,11-04-2024 08:12,16,6,0.125238954,0,
TX002444,AC00356,538.13,09-07-2023 17:44,Debit,Charlotte,D000407,32.169.88.41,M045,ATM,62,Retired,165,1,5008.59,11-04-2024 08:12,17,6,0.139947992,0,
TX002446,AC00439,403.01,09-04-2023 17:32,Debit,Washington,D000677,223.32.70.156,M029,Online,63,Doctor,286,3,10513.52,11-04-2024 08:09,17,6,-0.023799638,1,
TX002448,AC00140,163.22,04-06-2023 18:06,Debit,Miami,D000193,186.54.68.246,M029,Online,26,Student,217,1,1788.27,11-04-2024 08:07,18,6,0.078924469,0,
TX002450,AC00494,291.22,11-03-2023 16:45,Credit,Baltimore,D000555,174.61.77.54,M095,Online,41,Engineer,100,1,3677.63,11-04-2024 08:09,16,5,0.193247686,0,
TX002451,AC00325,56.52,12-04-2023 16:08,Debit,Omaha,D000146,156.134.123.253,M077,ATM,42,Engineer,152,1,6911.2,11-04-2024 08:08,16,2,0.174661988,0,
TX002454,AC00222,190.9,10-09-2023 16:17,Debit,Jacksonville,D000390,42.61.10.112,M002,Online,28,Student,40,1,101.25,11-04-2024 08:10,16,6,0.125929348,0,
TX002456,AC00043,655.81,05-05-2023 16:52,Debit,Omaha,D000567,86.83.61.143,M044,ATM,55,Retired,164,2,4539.99,11-04-2024 08:12,16,4,0.086039021,0,
TX002458,AC00315,79.92,02-06-2023 17:32,Debit,Miami,D000193,42.3.3.101,M003,ATM,44,Engineer,274,2,9138.76,11-04-2024 08:09,17,4,0.040015343,0,
TX002461,AC00430,86.35,09-04-2023 17:17,Credit,Indianapolis,D000280,111.226.226.202,M026,Branch,52,Retired,24,1,1550.48,11-04-2024 08:10,17,6,0.131176404,0,
TX002462,AC00320,337.99,03-02-2023 16:41,Debit,Colorado Springs,D000420,113.115.81.178,M069,ATM,70,Doctor,115,1,9038.63,11-04-2024 08:06,16,4,0.167865668,0,
TX002465,AC00279,54.52,03-02-2023 17:32,Debit,Indianapolis,D000582,110.247.153.70,M047,Branch,32,Doctor,164,1,6980.98,11-04-2024 08:09,17,4,0.164037618,0,
TX002466,AC00436,100.13,12-11-2023 16:40,Debit,Denver,D000216,27.93.195.98,M068,Branch,57,Doctor,168,1,5209.16,11-04-2024 08:11,16,6,0.169377312,0,
TX002467,AC00251,883.92,11-03-2023 16:08,Credit,Tucson,D000058,117.67.192.211,M006,Online,53,Retired,129,1,2342.64,11-04-2024 08:11,16,5,0.136404085,0,
TX002468,AC00412,69.8,05-02-2023 16:01,Credit,New York,D000361,125.225.212.244,M004,Branch,27,Student,138,1,136.77,11-04-2024 08:09,16,6,0.147400651,0,
TX002469,AC00284,768.94,10-11-2023 17:36,Debit,Indianapolis,D000281,47.82.77.181,M051,Branch,64,Retired,53,1,6860.18,11-04-2024 08:07,17,4,0.141697429,0,
TX002472,AC00236,263.34,03-08-2023 17:43,Debit,Denver,D000506,209.214.250.164,M084,ATM,64,Retired,55,1,2411.02,11-04-2024 08:11,17,3,0.170656142,0,
TX002475,AC00302,865.17,12-07-2023 17:13,Debit,Houston,D000381,77.21.150.75,M009,Branch,24,Student,161,1,9297.5,11-04-2024 08:10,17,2,0.084867706,0,
TX002477,AC00058,270.39,06-12-2023 17:30,Debit,Jacksonville,D000214,111.226.226.202,M006,ATM,25,Student,104,1,899.15,11-04-2024 08:07,17,2,0.169747601,0,
TX002479,AC00276,336.84,03-07-2023 17:24,Debit,Washington,D000559,161.195.172.148,M073,ATM,22,Student,100,1,4500.26,11-04-2024 08:09,17,0,0.119354332,0,
TX002482,AC00317,400.69,04-03-2023 16:19,Debit,Las Vegas,D000107,155.140.33.42,M066,Online,32,Engineer,26,1,9040.33,11-04-2024 08:07,16,5,0.138191184,0,
TX002491,AC00265,162.1,12-04-2023 16:14,Debit,Baltimore,D000427,193.190.29.63,M018,Branch,64,Doctor,221,1,9578.74,11-04-2024 08:11,16,2,0.135786794,0,
TX002492,AC00493,165.31,04-03-2023 16:05,Debit,Boston,D000353,72.192.101.196,M059,ATM,49,Doctor,28,1,7346.66,11-04-2024 08:10,16,5,0.163194631,0,
TX002495,AC00322,433.9,03-10-2023 17:38,Debit,Albuquerque,D000295,38.210.156.148,M013,Online,65,Doctor,37,1,9013.1,11-04-2024 08:07,17,1,0.117547824,0,
TX002496,AC00182,271.22,04-03-2023 16:07,Credit,Louisville,D000052,4.105.134.118,M056,ATM,45,Doctor,87,1,6863.02,11-04-2024 08:06,16,5,0.190315819,0,
TX002498,AC00030,348.17,05-10-2023 17:56,Debit,El Paso,D000269,82.51.236.134,M072,ATM,21,Student,181,1,1887.84,11-04-2024 08:11,17,3,0.153990692,0,
TX002499,AC00407,43.1,10-04-2023 18:25,Debit,Denver,D000254,65.124.242.67,M092,Branch,25,Student,102,1,6944.9,11-04-2024 08:07,18,0,0.058370622,0,
TX002502,AC00216,235.83,09-01-2023 16:26,Credit,Memphis,D000299,157.47.114.20,M012,Online,53,Engineer,169,1,4120.75,11-04-2024 08:08,16,0,0.146428441,0,
TX002504,AC00427,270.25,11-06-2023 16:56,Debit,Tucson,D000224,147.114.91.132,M065,ATM,31,Engineer,42,1,5414.97,11-04-2024 08:10,16,6,0.155800228,0,
TX002505,AC00047,123.38,01-01-2024 17:21,Debit,Sacramento,D000219,163.129.70.210,M049,Online,59,Doctor,40,1,13542.41,11-04-2024 08:10,17,0,0.08357986,0,
